row_id,order_id,order_date,order_priority,quantity,sales,discount,ship_mode,profit,unit_price,shipping_cost,customer_name,province,region,segment,category,sub_category,product_name,product_container,product_base_margin,ship_date,year,quarter,month,profit_margin,discount_bucket
97,10535,2011-05-27,Low,46,80.27,0.09,Regular Air,-0.79,1.76,0.7,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Newell 326,Wrap Bag,0.56,2011-06-03,2011,2,5,-0.009841783979070637,1-10%
98,10789,2010-08-23,Not Specified,15,308.54,0.0,Express Air,76.42,19.84,4.1,Jamie Kunitz,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Prismacolor Color Pencil Set,Wrap Bag,0.44,2010-08-24,2010,3,8,0.24768263434238671,0%
99,10791,2011-08-19,Not Specified,20,400.57,0.05,Regular Air,93.36,19.98,5.77,Anthony Johnson,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox Blank Computer Paper,Small Box,0.38,2011-08-21,2011,3,8,0.23306787827346032,1-10%
100,10945,2012-01-03,Medium,14,1170.025,0.04,Regular Air,4.22,95.99,8.99,Ralph Knight,Northwest Territories,Northwest Territories,Consumer,Technology,Telephones and Communication,600 Series Flip,Small Box,0.57,2012-01-05,2012,1,1,0.003606760539304715,1-10%
101,11137,2012-11-29,High,48,5188.86,0.1,Regular Air,395.12,111.03,8.64,Allen Rosenblatt,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,Fellowes Recycled Storage Drawers,Small Box,0.78,2012-11-30,2012,4,11,0.07614774728938534,1-10%
102,11202,2012-03-17,Medium,8,339.81,0.05,Regular Air,79.59,43.41,2.99,Barry Weirich,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Satellite Sectional Post Binders,Small Box,0.39,2012-03-18,2012,1,3,0.23421912245078133,1-10%
103,11456,2010-04-12,Low,15,1519.9,0.09,Regular Air,399.37,105.34,24.49,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Large Box,0.61,2010-04-19,2010,2,4,0.2627607079413119,1-10%
104,11460,2010-08-24,High,30,102.24,0.09,Regular Air,37.79,3.69,0.5,Carl Jackson,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Labels,Avery 487,Small Box,0.38,2010-08-26,2010,3,8,0.3696205007824726,1-10%
105,11495,2011-07-04,High,6,965.69,0.0,Delivery Truck,-144.2,146.34,43.75,Brendan Dodson,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,Jumbo Box,0.65,2011-07-05,2011,3,7,-0.14932328179850674,0%
106,11911,2010-11-10,Critical,25,397.84,0.0,Regular Air,-14.75,15.22,9.73,Edward Hooks,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Binders and Binder Accessories,"GBC Twin Loopª Wire Binding Elements, 9/16"" Spine, Black",Small Box,0.36,2010-11-12,2010,4,11,-0.03707520611301026,0%
107,11941,2010-06-24,Critical,4,73.07,0.08,Regular Air,-41.01,15.7,11.25,Jamie Kunitz,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Hanging Personal Folder File,Small Box,0.6,2010-06-25,2010,2,6,-0.5612426440399617,1-10%
108,11941,2010-06-24,Critical,26,4679.1,0.05,Delivery Truck,111.52,179.29,29.21,Jamie Kunitz,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",Jumbo Box,0.74,2010-06-25,2010,2,6,0.02383364322198713,1-10%
109,12096,2012-09-19,Medium,46,8009.5925,0.02,Regular Air,2332.4,200.99,8.08,Michelle Lonsdale,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,5125,Small Box,0.59,2012-09-19,2012,3,9,0.2912008320023772,1-10%
110,12096,2012-09-19,Medium,23,4689.66,0.01,Regular Air,2176.19,194.3,11.54,Michelle Lonsdale,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,Electrix Halogen Magnifier Lamp,Large Box,0.59,2012-09-21,2012,3,9,0.464040037017609,1-10%
111,12289,2011-12-24,Low,25,3019.41,0.04,Regular Air,1269.05,120.97,7.11,Brendan Dodson,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Medium Box,0.36,2011-12-28,2011,4,12,0.420297342858373,1-10%
112,12352,2012-03-23,Medium,5,36.86,0.07,Regular Air,-32.82,5.81,8.49,Hunter Glantz,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Black Plastic Comb Bindings,Small Box,0.39,2012-03-24,2012,1,3,-0.8903960933260988,1-10%
113,12419,2011-10-15,Critical,12,22079.47,0.06,Regular Air,5322.14,1938.02,13.99,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Polycom ViewStationª Adapter H323 Videoconferencing Unit,Medium Box,0.38,2011-10-17,2011,4,10,0.24104473522235814,1-10%
114,12485,2010-08-07,Critical,24,5407.31,0.04,Delivery Truck,1068.48,226.67,28.16,Eugene Barchas,Northwest Territories,Northwest Territories,Home Office,Furniture,Chairs & Chairmats,Hon GuestStacker Chair,Jumbo Drum,0.59,2010-08-08,2010,3,8,0.19759917593036092,1-10%
115,12544,2009-03-03,Low,34,74.3,0.08,Regular Air,-129.01,2.08,5.33,Jim Radford,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon¨ Wave Desk Accessories,Small Box,0.43,2009-03-10,2009,1,3,-1.7363391655450875,1-10%
116,12704,2010-02-09,Low,44,21506.77,0.06,Regular Air,1260.51,499.99,24.49,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box,0.36,2010-02-09,2010,1,2,0.05860991678434279,1-10%
117,12704,2010-02-09,Low,28,669.02,0.02,Delivery Truck,-1274.02,20.98,53.03,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum,0.78,2010-02-11,2010,1,2,-1.9043077934889838,1-10%
118,12771,2009-01-17,Critical,40,1143.49,0.08,Regular Air,-193.44,30.53,19.99,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Small Box,0.39,2009-01-17,2009,1,1,-0.16916632414800303,1-10%
119,12771,2009-01-17,Critical,46,78.08,0.01,Regular Air,-43.1,1.68,1.57,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,2009-01-19,2009,1,1,-0.5519979508196722,1-10%
120,12929,2010-08-30,Critical,19,5297.47,0.02,Delivery Truck,-158.93,270.98,50.0,Jim Radford,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,0.77,2010-08-31,2010,3,8,-0.030001113739200034,1-10%
121,12929,2010-08-30,Critical,20,95.3,0.0,Regular Air,29.68,4.48,1.22,Jim Radford,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,Wrap Bag,0.36,2010-08-31,2010,3,8,0.31143756558237146,0%
122,13280,2009-09-11,High,40,460.68,0.01,Regular Air,-116.76,10.9,7.46,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,Crate-A-Filesª,Small Box,0.59,2009-09-12,2009,3,9,-0.2534514196405314,1-10%
123,13280,2009-09-11,High,49,318.7585,0.1,Regular Air,-160.95,7.99,5.03,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,2009-09-12,2009,3,9,-0.5049277117316087,1-10%
124,13313,2009-07-16,Not Specified,47,1020.61,0.04,Regular Air,-209.61,21.66,13.99,Skye Norling,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,Medium Box,0.52,2009-07-17,2009,3,7,-0.20537717639450917,1-10%
125,13346,2012-11-15,Low,44,268.34,0.09,Regular Air,-240.83,6.48,8.88,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 224,Small Box,0.37,2012-11-20,2012,4,11,-0.8974808079302379,1-10%
126,13702,2011-09-10,Low,6,209.0,0.08,Regular Air,12.32,35.44,7.5,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 1906,Small Box,0.38,2011-09-14,2011,3,9,0.05894736842105263,1-10%
127,13795,2011-04-10,Not Specified,30,501.32,0.04,Regular Air,-119.08,15.99,13.18,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,2011-04-13,2011,2,4,-0.2375329131093912,1-10%
128,13795,2011-04-10,Not Specified,23,275.16,0.05,Express Air,43.35,11.34,5.01,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 188,Small Box,0.36,2011-04-13,2011,2,4,0.1575447012647187,1-10%
129,13795,2011-04-10,Not Specified,37,1302.99,0.02,Regular Air,545.49,35.44,5.09,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 1932,Small Box,0.38,2011-04-11,2011,2,4,0.41864480924642555,1-10%
130,14116,2011-10-09,High,1,40.1,0.09,Regular Air,-16.07,30.98,11.63,Doug Bickford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,GBC Linen Binding Covers,Small Box,0.37,2011-10-11,2011,4,10,-0.40074812967581047,1-10%
131,14116,2011-10-09,High,42,1414.05,0.09,Regular Air,161.48,34.54,14.72,Doug Bickford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,GBC Recycled Grain Textured Covers,Small Box,0.37,2011-10-10,2011,4,10,0.11419681057954104,1-10%
132,14372,2012-10-23,Critical,34,5350.61,0.09,Delivery Truck,-1059.2,170.98,60.49,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",Jumbo Box,0.69,2012-10-25,2012,4,10,-0.19795873741498635,1-10%
133,14726,2012-01-08,Low,15,310.87,0.07,Regular Air,-21.48,20.95,4.0,Ralph Knight,Northwest Territories,Northwest Territories,Consumer,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.6,2012-01-08,2012,1,1,-0.06909640685817223,1-10%
134,14819,2010-01-25,Not Specified,48,9062.73,0.09,Regular Air,3122.78,207.48,0.99,Carl Jackson,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,0.55,2010-01-27,2010,1,1,0.34457387564232855,1-10%
135,14819,2010-01-25,Not Specified,27,1584.1,0.07,Delivery Truck,-478.22,58.14,36.61,Carl Jackson,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,2010-01-26,2010,1,1,-0.30188750710182444,1-10%
136,15106,2011-01-27,Not Specified,42,283.58,0.03,Regular Air,-14.23,6.64,4.95,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Small Pack,0.37,2011-01-29,2011,1,1,-0.05017984343042528,1-10%
137,15106,2011-01-27,Not Specified,39,5403.37,0.06,Delivery Truck,948.79,145.45,17.85,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,2011-01-27,2011,1,1,0.17559226926899324,1-10%
138,15106,2011-01-27,Not Specified,35,82.15,0.03,Regular Air,-6.33,2.21,1.12,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Pens & Art Supplies,Newell 327,Wrap Bag,0.58,2011-01-29,2011,1,1,-0.07705416920267802,1-10%
139,15108,2009-08-27,High,50,2066.16,0.02,Regular Air,372.36,40.99,17.48,Delfina Latchford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 1893,Small Box,0.36,2009-08-29,2009,3,8,0.18021837611801605,1-10%
140,15205,2011-03-17,Critical,18,4605.36,0.02,Delivery Truck,678.26,243.98,43.32,Julia West,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Jumbo Drum,0.55,2011-03-19,2011,1,3,0.14727621727725954,1-10%
141,15205,2011-03-17,Critical,42,1753.51,0.02,Regular Air,155.72,39.98,9.2,Julia West,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,0.65,2011-03-18,2011,1,3,0.08880474020678525,1-10%
142,15591,2012-06-06,Critical,31,426.34,0.0,Regular Air,73.53,12.58,5.16,Brad Eason,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box,0.43,2012-06-08,2012,2,6,0.17246798329971386,0%
143,15907,2011-04-11,High,36,1837.44,0.01,Delivery Truck,-1414.41,48.58,54.11,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Jumbo Box,0.69,2011-04-13,2011,2,4,-0.7697720741901777,1-10%
144,15907,2011-04-11,High,36,3722.29,0.04,Express Air,950.68,105.98,13.99,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Medium Box,0.65,2011-04-14,2011,2,4,0.2554019165621163,1-10%
145,15907,2011-04-11,High,4,28.05,0.09,Regular Air,-5.41,7.04,2.17,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Wrap Bag,0.38,2011-04-12,2011,2,4,-0.1928698752228164,1-10%
146,15937,2012-11-06,Low,32,311.44,0.04,Regular Air,74.07,9.78,1.99,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack,0.43,2012-11-10,2012,4,11,0.23783072180837397,1-10%
147,15937,2012-11-06,Low,17,215.65,0.01,Express Air,77.38,12.22,2.85,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,0.55,2012-11-15,2012,4,11,0.35882216554602364,1-10%
148,16039,2012-05-16,High,3,121.12,0.1,Regular Air,-118.82,43.98,1.99,Michelle Lonsdale,Northwest Territories,Northwest Territories,Home Office,Technology,Computer Peripherals,"Memorex 80 Minute CD-R Spindle, 100/Pack",Small Pack,0.44,2012-05-17,2012,2,5,-0.9810105680317041,1-10%
149,16193,2012-04-09,Not Specified,8,300.2,0.0,Regular Air,6.41,34.76,8.22,Frank Price,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,2012-04-11,2012,2,4,0.021352431712191873,0%
150,16193,2012-04-09,Not Specified,29,1364.8025,0.07,Regular Air,-183.68,55.99,5.0,Frank Price,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,2012-04-11,2012,2,4,-0.13458357527920706,1-10%
151,16423,2012-08-05,Medium,19,128.21,0.05,Regular Air,-55.13,6.48,6.57,Bryan Davis,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 20,Small Box,0.37,2012-08-07,2012,3,8,-0.4299976600889166,1-10%
152,16451,2009-07-22,Not Specified,9,252.79,0.09,Regular Air,58.23,30.56,2.99,Don Jones,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Surelockª Post Binders,Small Box,0.35,2009-07-23,2009,3,7,0.23034930179200125,1-10%
153,16545,2010-05-09,Not Specified,10,50.97,0.09,Regular Air,4.45,5.16,0.73,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Pens & Art Supplies,Colorific¨ Watercolor Pencils,Wrap Bag,0.56,2010-05-11,2010,2,5,0.08730625858348048,1-10%
154,16545,2010-05-09,Not Specified,1,4.99,0.04,Regular Air,-3.06,3.68,1.32,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wrap Bag,0.83,2010-05-11,2010,2,5,-0.6132264529058116,1-10%
155,16547,2009-02-18,Not Specified,30,10554.63,0.09,Delivery Truck,1240.25,355.98,58.92,Nicole Hansen,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuisª Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,2009-02-20,2009,1,2,0.11750767198850173,1-10%
156,16547,2009-02-18,Not Specified,8,1749.64,0.04,Delivery Truck,-533.23,218.75,69.64,Nicole Hansen,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,2009-02-18,2009,1,2,-0.30476555177064996,1-10%
157,16706,2012-06-27,High,47,1943.72,0.03,Regular Air,-1003.58,41.47,34.2,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon Econocleat¨ Chair Mats for Low Pile Carpets,Wrap Bag,0.73,2012-06-28,2012,2,6,-0.5163192229333443,1-10%
158,16706,2012-06-27,High,6,18.37,0.01,Regular Air,-4.06,2.78,1.2,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.58,2012-06-28,2012,2,6,-0.221012520413718,1-10%
159,16706,2012-06-27,High,49,6175.777,0.07,Express Air,1881.58,155.99,3.9,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,T39m,Small Box,0.55,2012-06-29,2012,2,6,0.30467097500444074,1-10%
160,16741,2010-09-30,Medium,6,157.97,0.01,Regular Air,-42.38,22.84,16.87,Nicole Hansen,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 1982,Small Box,0.39,2010-10-01,2010,3,9,-0.2682787871114769,1-10%
161,16932,2010-04-15,Critical,25,144.84,0.09,Regular Air,-120.99,5.78,8.09,Carlos Soltero,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Paper,Xerox 1924,Small Box,0.36,2010-04-16,2010,2,4,-0.8353355426677713,1-10%
162,16932,2010-04-15,Critical,20,127.16,0.09,Regular Air,12.88,6.7,1.56,Carlos Soltero,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Pens & Art Supplies,Turquoise Lead Holder with Pocket Clip,Wrap Bag,0.52,2010-04-15,2010,2,4,0.10128971374646116,1-10%
163,17283,2011-09-14,Not Specified,4,5472.12,0.06,Delivery Truck,-2816.34,1360.14,14.7,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,Jumbo Drum,0.59,2011-09-15,2011,3,9,-0.514670730905024,1-10%
164,17286,2010-09-21,High,7,1810.67,0.09,Delivery Truck,-541.87,270.98,50.0,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,0.77,2010-09-22,2010,3,9,-0.29926491298800995,1-10%
165,17409,2010-08-17,Not Specified,31,633.56,0.09,Regular Air,-158.87,20.97,6.5,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78,2010-08-19,2010,3,8,-0.2507576235873477,1-10%
166,17764,2009-09-16,Low,27,644.4,0.04,Regular Air,-97.28,22.84,16.87,Don Miller,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,Xerox 1982,Small Box,0.39,2009-09-16,2009,3,9,-0.15096213531967723,1-10%
167,18080,2009-06-22,High,7,1211.98,0.1,Delivery Truck,-80.83,180.98,26.2,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Jumbo Drum,0.59,2009-06-23,2009,2,6,-0.06669251967854255,1-10%
168,18113,2012-08-28,Not Specified,27,3316.08,0.08,Delivery Truck,-514.32,130.98,30.0,Becky Castell,Northwest Territories,Northwest Territories,Consumer,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,0.78,2012-08-30,2012,3,8,-0.15509879134399654,1-10%
169,18144,2011-06-07,Critical,48,207.08,0.09,Regular Air,-131.82,4.28,5.17,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1971,Small Box,0.4,2011-06-09,2011,2,6,-0.6365655785203785,1-10%
170,18144,2011-06-07,Critical,8,234.28,0.09,Regular Air,-65.42,28.28,13.99,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Eldon Portable Mobile Manager,Medium Box,0.58,2011-06-09,2011,2,6,-0.27923851801263444,1-10%
171,18144,2011-06-07,Critical,41,1779.8915,0.09,Regular Air,-250.17,55.99,5.0,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,2011-06-09,2011,2,6,-0.1405535112674003,1-10%
172,18308,2009-10-09,Not Specified,30,114.12,0.05,Regular Air,15.73,3.8,1.49,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,0.38,2009-10-11,2009,4,10,0.13783736417805817,1-10%
173,18308,2009-10-09,Not Specified,15,436.05,0.09,Regular Air,-92.58,30.73,4.0,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75,2009-10-09,2009,4,10,-0.21231510147918817,1-10%
